TYPE,CENTER TIME,START TIME,END TIME,USAGE,UNITS,NOTES,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,DAY,MONTH,YEAR
Electric usage,2021-01-01 08:52:30,2021-01-01 08:45:00,2021-01-01 08:59:00,0.08,kWh,,1.777777777777778,-5.666666666666666,58.2,,7.0,0.0,30.51,0.0,,1,1,2021
Electric usage,2021-01-01 09:07:30,2021-01-01 09:00:00,2021-01-01 09:14:00,0.08,kWh,,1.888888888888889,-5.777777777777778,57.4,,7.0,0.0,30.51,0.0,,1,1,2021
Electric usage,2021-01-01 09:22:30,2021-01-01 09:15:00,2021-01-01 09:29:00,0.08,kWh,,2.0,-5.888888888888888,56.6,,7.0,0.0,30.51,0.0,,1,1,2021
Electric usage,2021-01-01 09:37:30,2021-01-01 09:30:00,2021-01-01 09:44:00,0.05,kWh,,2.111111111111111,-6.0,55.8,,7.0,0.0,30.51,0.0,,1,1,2021
Electric usage,2021-01-01 09:52:30,2021-01-01 09:45:00,2021-01-01 09:59:00,0.05,kWh,,2.3333333333333335,-5.888888888888888,55.4,,7.2,0.0,30.51,0.0,,1,1,2021
Electric usage,2021-01-01 10:07:30,2021-01-01 10:00:00,2021-01-01 10:14:00,0.14,kWh,,2.4444444444444446,-5.666666666666666,55.8,,7.4,0.0,30.51,0.0,,1,1,2021
Electric usage,2021-01-01 10:22:30,2021-01-01 10:15:00,2021-01-01 10:29:00,0.13,kWh,,2.5555555555555554,-5.444444444444445,56.2,,7.6,0.0,30.51,0.0,,1,1,2021
Electric usage,2021-01-01 10:37:30,2021-01-01 10:30:00,2021-01-01 10:44:00,0.14,kWh,,2.6666666666666665,-5.222222222222222,56.6,,7.8,0.0,30.51,0.0,,1,1,2021
Electric usage,2021-01-01 10:52:30,2021-01-01 10:45:00,2021-01-01 10:59:00,0.06,kWh,,2.888888888888889,-5.0,56.6,,7.6,0.0,30.508000000000003,0.0,,1,1,2021
Electric usage,2021-01-01 11:07:30,2021-01-01 11:00:00,2021-01-01 11:14:00,0.16,kWh,,3.0,-5.0,56.2,,7.2,0.0,30.506,0.0,,1,1,2021
Electric usage,2021-01-01 11:22:30,2021-01-01 11:15:00,2021-01-01 11:29:00,0.3,kWh,,3.1111111111111107,-5.0,55.8,,6.8,0.0,30.504,0.0,,1,1,2021
Electric usage,2021-01-01 11:37:30,2021-01-01 11:30:00,2021-01-01 11:44:00,0.1,kWh,,3.222222222222222,-5.0,55.4,,6.4,0.0,30.502,0.0,,1,1,2021
Electric usage,2021-01-01 11:52:30,2021-01-01 11:45:00,2021-01-01 11:59:00,0.05,kWh,,3.333333333333333,-4.777777777777778,56.0,,6.4,0.0,30.488,0.0,,1,1,2021
Electric usage,2021-01-01 12:07:30,2021-01-01 12:00:00,2021-01-01 12:14:00,0.04,kWh,,3.333333333333333,-4.555555555555555,57.0,,6.8,0.0,30.476,0.0,,1,1,2021
Electric usage,2021-01-01 12:22:30,2021-01-01 12:15:00,2021-01-01 12:29:00,0.04,kWh,,3.333333333333333,-4.333333333333333,58.0,,7.2,0.0,30.464000000000002,0.0,,1,1,2021
Electric usage,2021-01-01 12:37:30,2021-01-01 12:30:00,2021-01-01 12:44:00,0.06,kWh,,3.333333333333333,-4.111111111111111,59.0,,7.6,0.0,30.452,0.0,,1,1,2021
Electric usage,2021-01-01 12:52:30,2021-01-01 12:45:00,2021-01-01 12:59:00,0.1,kWh,,3.444444444444444,-3.7777777777777777,60.0,,7.6,0.0,30.436,0.0,,1,1,2021
Electric usage,2021-01-01 13:07:30,2021-01-01 13:00:00,2021-01-01 13:14:00,0.14,kWh,,3.5555555555555554,-3.6666666666666665,60.0,,7.2,0.0,30.432000000000002,0.0,,1,1,2021
Electric usage,2021-01-01 13:22:30,2021-01-01 13:15:00,2021-01-01 13:29:00,0.09,kWh,,3.6666666666666665,-3.5555555555555554,60.0,,6.8,0.0,30.428,0.0,,1,1,2021
Electric usage,2021-01-01 13:37:30,2021-01-01 13:30:00,2021-01-01 13:44:00,0.05,kWh,,3.7777777777777777,-3.444444444444444,60.0,,6.4,0.0,30.424000000000003,0.0,,1,1,2021
Electric usage,2021-01-01 13:52:30,2021-01-01 13:45:00,2021-01-01 13:59:00,0.05,kWh,,4.0,-3.222222222222222,60.0,,6.6,0.0,30.412000000000003,0.0,,1,1,2021
Electric usage,2021-01-01 14:07:30,2021-01-01 14:00:00,2021-01-01 14:14:00,0.08,kWh,,4.111111111111111,-3.1111111111111107,60.0,,7.2,0.0,30.404,0.0,,1,1,2021
Electric usage,2021-01-01 14:22:30,2021-01-01 14:15:00,2021-01-01 14:29:00,0.08,kWh,,4.222222222222222,-3.0,60.0,,7.8,0.0,30.396,0.0,,1,1,2021
Electric usage,2021-01-01 14:37:30,2021-01-01 14:30:00,2021-01-01 14:44:00,0.05,kWh,,4.333333333333334,-2.888888888888889,60.0,,8.4,0.0,30.387999999999998,0.0,,1,1,2021
Electric usage,2021-01-01 14:52:30,2021-01-01 14:45:00,2021-01-01 14:59:00,0.05,kWh,,4.444444444444445,-2.7777777777777777,60.0,,8.6,0.0,30.38,0.0,,1,1,2021
Electric usage,2021-01-01 15:07:30,2021-01-01 15:00:00,2021-01-01 15:14:00,0.04,kWh,,4.444444444444445,-2.7777777777777777,60.0,,8.2,0.0,30.38,0.0,,1,1,2021
Electric usage,2021-01-01 15:22:30,2021-01-01 15:15:00,2021-01-01 15:29:00,0.07,kWh,,4.444444444444445,-2.7777777777777777,60.0,,7.8,0.0,30.38,0.0,,1,1,2021
Electric usage,2021-01-01 15:37:30,2021-01-01 15:30:00,2021-01-01 15:44:00,0.07,kWh,,4.444444444444445,-2.7777777777777777,60.0,,7.4,0.0,30.38,0.0,,1,1,2021
Electric usage,2021-01-01 15:52:30,2021-01-01 15:45:00,2021-01-01 15:59:00,0.04,kWh,,4.444444444444445,-2.6666666666666665,60.6,,7.2,0.0,30.374,0.0,,1,1,2021
Electric usage,2021-01-01 16:07:30,2021-01-01 16:00:00,2021-01-01 16:14:00,0.08,kWh,,4.444444444444445,-2.5555555555555554,61.2,,7.4,0.0,30.368,0.0,,1,1,2021
Electric usage,2021-01-01 16:22:30,2021-01-01 16:15:00,2021-01-01 16:29:00,0.06,kWh,,4.444444444444445,-2.4444444444444446,61.8,,7.6,0.0,30.362000000000002,0.0,,1,1,2021
Electric usage,2021-01-01 16:37:30,2021-01-01 16:30:00,2021-01-01 16:44:00,0.09,kWh,,4.444444444444445,-2.3333333333333335,62.4,,7.8,0.0,30.356,0.0,,1,1,2021
Electric usage,2021-01-01 16:52:30,2021-01-01 16:45:00,2021-01-01 16:59:00,0.08,kWh,,4.444444444444445,-2.0,64.0,,8.2,0.0,30.344,0.0,,1,1,2021
Electric usage,2021-01-01 17:07:30,2021-01-01 17:00:00,2021-01-01 17:14:00,0.05,kWh,,4.444444444444445,-1.777777777777778,65.0,,8.4,0.0,30.338,0.0,,1,1,2021
Electric usage,2021-01-01 17:22:30,2021-01-01 17:15:00,2021-01-01 17:29:00,0.05,kWh,,4.444444444444445,-1.5555555555555556,66.0,,8.6,0.0,30.332,0.0,,1,1,2021
Electric usage,2021-01-01 17:37:30,2021-01-01 17:30:00,2021-01-01 17:44:00,0.05,kWh,,4.444444444444445,-1.3333333333333335,67.0,,8.8,0.0,30.326,0.0,,1,1,2021
Electric usage,2021-01-01 17:52:30,2021-01-01 17:45:00,2021-01-01 17:59:00,0.1,kWh,,4.333333333333334,-1.0,69.0,,9.2,0.0,30.316,0.0,,1,1,2021
Electric usage,2021-01-01 18:07:30,2021-01-01 18:00:00,2021-01-01 18:14:00,0.21,kWh,,4.222222222222222,-0.888888888888889,70.0,,9.4,0.0,30.312,0.0,,1,1,2021
Electric usage,2021-01-01 18:22:30,2021-01-01 18:15:00,2021-01-01 18:29:00,0.26,kWh,,4.111111111111111,-0.7777777777777778,71.0,,9.6,0.0,30.308,0.0,,1,1,2021
Electric usage,2021-01-01 18:37:30,2021-01-01 18:30:00,2021-01-01 18:44:00,0.06,kWh,,4.0,-0.6666666666666667,72.0,,9.8,0.0,30.304000000000002,0.0,,1,1,2021
Electric usage,2021-01-01 18:52:30,2021-01-01 18:45:00,2021-01-01 18:59:00,0.06,kWh,,3.888888888888889,-0.5555555555555556,73.0,,10.0,0.0,30.295,0.0,,1,1,2021
Electric usage,2021-01-01 19:07:30,2021-01-01 19:00:00,2021-01-01 19:14:00,0.12,kWh,,3.888888888888889,-0.5555555555555556,73.0,,9.5,0.0,30.285,0.0,,1,1,2021
Electric usage,2021-01-01 19:22:30,2021-01-01 19:15:00,2021-01-01 19:29:00,0.32,kWh,,3.888888888888889,-0.5555555555555556,73.0,,9.0,0.0,30.28,0.0,,1,1,2021
Electric usage,2021-01-01 19:37:30,2021-01-01 19:30:00,2021-01-01 19:44:00,0.15,kWh,,3.888888888888889,-0.5555555555555556,73.0,,8.5,0.0,30.275,0.0,,1,1,2021
Electric usage,2021-01-01 19:52:30,2021-01-01 19:45:00,2021-01-01 19:59:00,0.07,kWh,,3.7777777777777777,-0.33333333333333337,75.0,,8.4,0.0,30.256,0.02,,1,1,2021
Electric usage,2021-01-01 20:07:30,2021-01-01 20:00:00,2021-01-01 20:14:00,0.09,kWh,,3.6666666666666665,-0.1111111111111111,77.0,,8.8,0.0,30.242,0.04,,1,1,2021
Electric usage,2021-01-01 20:22:30,2021-01-01 20:15:00,2021-01-01 20:29:00,0.12,kWh,,3.5555555555555554,0.11111111111111116,79.0,,9.2,0.0,30.227999999999998,0.06,,1,1,2021
Electric usage,2021-01-01 20:37:30,2021-01-01 20:30:00,2021-01-01 20:44:00,0.12,kWh,,3.444444444444444,0.33333333333333337,81.0,,9.6,0.0,30.214,0.08,,1,1,2021
Electric usage,2021-01-01 20:52:30,2021-01-01 20:45:00,2021-01-01 20:59:00,0.11,kWh,,3.222222222222222,0.6666666666666667,83.8,,9.8,0.0,30.195999999999998,0.1,,1,1,2021
Electric usage,2021-01-01 21:07:30,2021-01-01 21:00:00,2021-01-01 21:14:00,0.09,kWh,,3.1111111111111107,0.7777777777777778,84.6,,9.6,0.0,30.192,0.1,,1,1,2021
Electric usage,2021-01-01 21:22:30,2021-01-01 21:15:00,2021-01-01 21:29:00,0.05,kWh,,3.0,0.888888888888889,85.4,,9.4,0.0,30.188,0.1,,1,1,2021
Electric usage,2021-01-01 21:37:30,2021-01-01 21:30:00,2021-01-01 21:44:00,0.04,kWh,,2.888888888888889,1.0,86.2,,9.2,0.0,30.184,0.1,,1,1,2021
Electric usage,2021-01-01 21:52:30,2021-01-01 21:45:00,2021-01-01 21:59:00,0.08,kWh,,3.333333333333333,1.1111111111111112,86.0,,10.8,0.0,30.146,0.12000000000000001,,1,1,2021
Electric usage,2021-01-01 22:07:30,2021-01-01 22:00:00,2021-01-01 22:14:00,0.07,kWh,,3.333333333333333,1.1111111111111112,86.0,,11.6,0.0,30.132,0.14,,1,1,2021
Electric usage,2021-01-01 22:22:30,2021-01-01 22:15:00,2021-01-01 22:29:00,0.04,kWh,,3.333333333333333,1.1111111111111112,86.0,,12.4,0.0,30.118,0.16,,1,1,2021
Electric usage,2021-01-01 22:37:30,2021-01-01 22:30:00,2021-01-01 22:44:00,0.04,kWh,,3.333333333333333,1.1111111111111112,86.0,,13.2,0.0,30.104,0.18,,1,1,2021
Electric usage,2021-01-01 22:52:30,2021-01-01 22:45:00,2021-01-01 22:59:00,0.05,kWh,,3.333333333333333,1.1111111111111112,86.0,,12.5,0.0,30.08,0.17500000000000002,,1,1,2021
Electric usage,2021-01-01 23:07:30,2021-01-01 23:00:00,2021-01-01 23:14:00,0.07,kWh,,3.333333333333333,1.1111111111111112,86.0,,11.0,0.0,30.07,0.15000000000000002,,1,1,2021
Electric usage,2021-01-01 23:22:30,2021-01-01 23:15:00,2021-01-01 23:29:00,0.08,kWh,,3.333333333333333,1.1111111111111112,86.0,,9.5,0.0,30.060000000000002,0.125,,1,1,2021
Electric usage,2021-01-01 23:37:30,2021-01-01 23:30:00,2021-01-01 23:44:00,0.08,kWh,,3.333333333333333,1.1111111111111112,86.0,,9.0,0.0,30.05,0.1,,1,1,2021
Electric usage,2021-01-01 23:52:30,2021-01-01 23:45:00,2021-01-01 23:59:00,0.1,kWh,,3.5555555555555554,0.5555555555555556,81.8,,9.8,0.0,30.060000000000002,0.08,,1,1,2021
Electric usage,2021-01-02 00:07:30,2021-01-02 00:00:00,2021-01-02 00:14:00,0.1,kWh,,3.7777777777777777,0.0,77.6,,9.6,0.0,30.07,0.060000000000000005,,2,1,2021
Electric usage,2021-01-02 00:22:30,2021-01-02 00:15:00,2021-01-02 00:29:00,0.07,kWh,,4.0,-0.5555555555555556,73.4,,9.4,0.0,30.080000000000002,0.04000000000000001,,2,1,2021
Electric usage,2021-01-02 00:37:30,2021-01-02 00:30:00,2021-01-02 00:44:00,0.07,kWh,,4.222222222222222,-1.1111111111111112,69.2,,9.2,0.0,30.09,0.020000000000000004,,2,1,2021
Electric usage,2021-01-02 00:52:30,2021-01-02 00:45:00,2021-01-02 00:59:00,0.07,kWh,,4.62962962962963,-0.37037037037037024,70.66666666666667,,10.666666666666666,0.0,30.060000000000002,0.0,,2,1,2021
Electric usage,2021-01-02 01:07:30,2021-01-02 01:00:00,2021-01-02 01:14:00,0.06,kWh,,4.814814814814815,0.9259259259259263,76.33333333333333,,12.333333333333334,0.0,30.02,0.0,,2,1,2021
Electric usage,2021-01-02 01:22:30,2021-01-02 01:15:00,2021-01-02 01:29:00,0.1,kWh,,4.444444444444445,1.8518518518518519,83.33333333333333,,14.0,0.0,29.97,0.0,,2,1,2021
Electric usage,2021-01-02 01:37:30,2021-01-02 01:30:00,2021-01-02 01:44:00,0.08,kWh,,3.8888888888888884,1.4814814814814814,84.66666666666667,,14.0,0.0,29.96,0.0,,2,1,2021
Electric usage,2021-01-02 01:52:30,2021-01-02 01:45:00,2021-01-02 01:59:00,0.07,kWh,,3.333333333333333,1.1111111111111112,86.0,,12.5,0.0,29.939999999999998,0.0,,2,1,2021
Electric usage,2021-01-02 02:07:30,2021-01-02 02:00:00,2021-01-02 02:14:00,0.06,kWh,,3.333333333333333,1.1111111111111112,86.0,,11.0,0.0,29.93,0.0,,2,1,2021
Electric usage,2021-01-02 02:22:30,2021-01-02 02:15:00,2021-01-02 02:29:00,0.07,kWh,,3.333333333333333,1.1111111111111112,86.0,,9.5,0.0,29.92,0.0,,2,1,2021
Electric usage,2021-01-02 02:37:30,2021-01-02 02:30:00,2021-01-02 02:44:00,0.09,kWh,,3.333333333333333,1.1111111111111112,86.0,,8.5,0.0,29.895,0.0,,2,1,2021
Electric usage,2021-01-02 02:52:30,2021-01-02 02:45:00,2021-01-02 02:59:00,0.1,kWh,,3.5555555555555554,1.3333333333333335,86.0,,8.8,0.0,29.868,0.0,,2,1,2021
Electric usage,2021-01-02 03:07:30,2021-01-02 03:00:00,2021-01-02 03:14:00,0.06,kWh,,3.7777777777777777,1.5555555555555556,86.0,,8.6,0.0,29.855999999999998,0.0,,2,1,2021
Electric usage,2021-01-02 03:22:30,2021-01-02 03:15:00,2021-01-02 03:29:00,0.07,kWh,,4.0,1.777777777777778,86.0,,8.4,0.0,29.844,0.0,,2,1,2021
Electric usage,2021-01-02 03:37:30,2021-01-02 03:30:00,2021-01-02 03:44:00,0.08,kWh,,4.222222222222222,2.0,86.0,,8.2,0.0,29.832,0.0,,2,1,2021
Electric usage,2021-01-02 03:52:30,2021-01-02 03:45:00,2021-01-02 03:59:00,0.08,kWh,,4.444444444444445,2.2222222222222223,86.0,,7.5,0.0,29.82,0.0,,2,1,2021
Electric usage,2021-01-02 04:07:30,2021-01-02 04:00:00,2021-01-02 04:14:00,0.06,kWh,,4.444444444444445,2.361111111111111,86.75,,6.75,0.0,29.810000000000002,0.0,,2,1,2021
Electric usage,2021-01-02 04:22:30,2021-01-02 04:15:00,2021-01-02 04:29:00,0.05,kWh,,4.444444444444445,2.5,87.5,,6.5,0.0,29.8,0.0,,2,1,2021
Electric usage,2021-01-02 04:37:30,2021-01-02 04:30:00,2021-01-02 04:44:00,0.06,kWh,,4.444444444444445,2.638888888888889,88.25,,6.25,0.0,29.79,0.0,,2,1,2021
Electric usage,2021-01-02 04:52:30,2021-01-02 04:45:00,2021-01-02 04:59:00,0.05,kWh,,4.583333333333334,2.9166666666666665,89.0,,6.0,0.0,29.7725,0.0,,2,1,2021
Electric usage,2021-01-02 05:07:30,2021-01-02 05:00:00,2021-01-02 05:14:00,0.12,kWh,,4.722222222222222,3.0555555555555554,89.0,,6.0,0.0,29.765,0.0,,2,1,2021
Electric usage,2021-01-02 05:22:30,2021-01-02 05:15:00,2021-01-02 05:29:00,0.09,kWh,,4.861111111111111,3.194444444444444,89.0,,6.0,0.0,29.7575,0.0,,2,1,2021
Electric usage,2021-01-02 05:37:30,2021-01-02 05:30:00,2021-01-02 05:44:00,0.15,kWh,,5.0,3.333333333333333,89.0,,6.0,0.0,29.744999999999997,0.0,,2,1,2021
Electric usage,2021-01-02 05:52:30,2021-01-02 05:45:00,2021-01-02 05:59:00,0.07,kWh,,5.0,3.222222222222222,88.4,,5.8,0.0,29.735999999999997,0.0,,2,1,2021
Electric usage,2021-01-02 06:07:30,2021-01-02 06:00:00,2021-01-02 06:14:00,0.08,kWh,,5.0,3.1111111111111107,87.8,,6.6,0.0,29.732,0.0,,2,1,2021
Electric usage,2021-01-02 06:22:30,2021-01-02 06:15:00,2021-01-02 06:29:00,0.15,kWh,,5.0,3.0,87.2,,7.4,0.0,29.727999999999998,0.0,,2,1,2021
Electric usage,2021-01-02 06:37:30,2021-01-02 06:30:00,2021-01-02 06:44:00,0.08,kWh,,5.0,2.888888888888889,86.6,,8.2,0.0,29.724,0.0,,2,1,2021
Electric usage,2021-01-02 06:52:30,2021-01-02 06:45:00,2021-01-02 06:59:00,0.07,kWh,,4.814814814814815,2.5925925925925926,86.0,,8.333333333333334,0.0,29.723333333333333,0.0,,2,1,2021
Electric usage,2021-01-02 07:07:30,2021-01-02 07:00:00,2021-01-02 07:14:00,0.06,kWh,,4.62962962962963,2.4074074074074074,86.0,,7.666666666666667,0.0,29.726666666666667,0.0,,2,1,2021
Electric usage,2021-01-02 07:22:30,2021-01-02 07:15:00,2021-01-02 07:29:00,0.09,kWh,,4.444444444444445,2.2222222222222223,86.0,,6.333333333333333,0.0,29.733333333333334,0.0,,2,1,2021
Electric usage,2021-01-02 07:37:30,2021-01-02 07:30:00,2021-01-02 07:44:00,0.11,kWh,,4.444444444444445,2.2222222222222223,86.0,,5.666666666666667,0.0,29.736666666666665,0.0,,2,1,2021
Electric usage,2021-01-02 07:52:30,2021-01-02 07:45:00,2021-01-02 07:59:00,0.11,kWh,,4.444444444444445,2.2222222222222223,86.0,,5.0,0.0,29.74,0.0,,2,1,2021
Electric usage,2021-01-02 08:07:30,2021-01-02 08:00:00,2021-01-02 08:14:00,0.1,kWh,,4.444444444444445,2.2222222222222223,86.0,,5.0,0.0,29.74,0.0,,2,1,2021
Electric usage,2021-01-02 08:22:30,2021-01-02 08:15:00,2021-01-02 08:29:00,0.06,kWh,,4.62962962962963,2.4074074074074074,86.0,,4.333333333333333,0.0,29.743333333333332,0.0,,2,1,2021
Electric usage,2021-01-02 08:37:30,2021-01-02 08:30:00,2021-01-02 08:44:00,0.05,kWh,,4.814814814814815,2.5925925925925926,86.0,,3.666666666666667,0.0,29.746666666666666,0.0,,2,1,2021
Electric usage,2021-01-02 08:52:30,2021-01-02 08:45:00,2021-01-02 08:59:00,0.05,kWh,,5.222222222222222,2.7777777777777777,84.8,,5.2,0.0,29.752,0.0,,2,1,2021
Electric usage,2021-01-02 09:07:30,2021-01-02 09:00:00,2021-01-02 09:14:00,0.08,kWh,,5.444444444444445,2.7777777777777777,83.6,,7.4,0.0,29.754,0.0,,2,1,2021
Electric usage,2021-01-02 09:22:30,2021-01-02 09:15:00,2021-01-02 09:29:00,0.11,kWh,,5.666666666666666,2.7777777777777777,82.4,,9.600000000000001,0.0,29.756,0.0,,2,1,2021
Electric usage,2021-01-02 09:37:30,2021-01-02 09:30:00,2021-01-02 09:44:00,0.07,kWh,,5.888888888888888,2.7777777777777777,81.2,,11.8,0.0,29.758000000000003,0.0,,2,1,2021
Electric usage,2021-01-02 09:52:30,2021-01-02 09:45:00,2021-01-02 09:59:00,0.05,kWh,,6.666666666666666,2.7777777777777777,77.2,,10.0,4.2,29.76,0.0,,2,1,2021
